Timestamp, Iteration, Pressure, Depth, Ext Temp, Int Temp, Euler X, Euler Y, Euler Z, GYRO X, GYRO Y, GYRO Z, LINEAR X, LINEAR Y, LINEAR Z, ACCL X, ACCL Y, ACCL Z, GRAV X, GRAV Y, GRAV Z, Errors
798344,1217,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,-0.00,0.00,0.00,0.14,0.08,0.00,-6.16,-7.45,0.24,-6.28,-7.52,0.22,1
798988,1218,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,0.00,0.00,0.13,0.07,0.00,-6.15,-7.46,0.24,-6.28,-7.52,0.22,1
799624,1219,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,-0.00,-0.00,-0.00,0.10,0.06,0.01,-6.17,-7.45,0.24,-6.28,-7.52,0.22,1
800270,1220,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,-0.00,0.00,-0.00,0.12,0.05,0.00,-6.15,-7.46,0.23,-6.28,-7.52,0.22,1
800913,1221,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,-0.00,0.00,0.12,0.07,0.02,-6.18,-7.46,0.23,-6.28,-7.52,0.22,1
801553,1222,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,-0.00,0.00,0.13,0.04,0.00,-6.15,-7.48,0.23,-6.28,-7.52,0.22,1
802189,1223,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,-0.00,0.00,-0.00,0.13,0.08,0.01,-6.14,-7.44,0.24,-6.28,-7.52,0.22,1
802869,1224,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,0.00,0.00,0.11,0.06,-0.01,-6.14,-7.45,0.24,-6.28,-7.52,0.22,1
803510,1225,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,-0.00,-0.00,0.00,0.10,0.06,0.02,-6.16,-7.44,0.24,-6.28,-7.52,0.22,1
804144,1226,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,-0.00,0.00,-0.00,0.11,0.03,0.02,-6.15,-7.45,0.24,-6.28,-7.52,0.22,1
804826,1227,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,-0.00,-0.00,0.10,0.05,0.00,-6.15,-7.48,0.24,-6.28,-7.52,0.22,1
805467,1228,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,-0.00,0.00,0.11,0.06,0.03,-6.16,-7.47,0.25,-6.28,-7.52,0.22,1
806110,1229,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,-0.00,0.00,0.12,0.07,0.02,-6.15,-7.45,0.25,-6.28,-7.52,0.22,1
806747,1230,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,0.00,0.00,0.11,0.05,0.00,-6.16,-7.47,0.23,-6.28,-7.52,0.22,1
807424,1231,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,-0.00,0.00,0.12,0.05,0.01,-6.16,-7.47,0.24,-6.28,-7.52,0.22,1
808067,1232,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,0.00,0.00,0.12,0.07,0.00,-6.15,-7.44,0.23,-6.28,-7.52,0.22,1
808699,1233,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,0.00,0.00,0.13,0.05,0.00,-6.15,-7.47,0.22,-6.28,-7.52,0.22,1
809312,1234,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,-0.00,0.00,0.12,0.03,0.00,-6.15,-7.48,0.23,-6.28,-7.52,0.22,1
809991,1235,0.00,-10.04,20.00,INTERNAL TEMP,20.50,-39.81,88.25,0.00,0.00,-0.00,0.13,0.03,0.01,-6.15,-7.44,0.23,-6.28,-7.52,0.22,1
